id,node_id,item_id,condition,supply_type,source_update_type,quantity,quantity_unit_of_measure,source_system,source_updated_at,created_at,created_by,supply_activity_log_job_id,supply_activity_log_created_at
cd5a95a6-9290-474a-aa58-31a58fb31e5c,PARIS###CL###2000,SKU001,NEW,ATP,ABSOLUTE,10.0,UNITS,PARIS_EOM,2024-02-15T23:00:30.000+0530,2024-04-30T16:46:19.062+0530,GIV,4e69924e-bc3a-4335-b5bd-e28219894166,2024-04-30T16:44:19.143+0530
40b0bb97-7397-477d-8b12-4de36b558d75,PARIS###CL###2000,SKU002,NEW,ATP,ABSOLUTE,24.5,UNITS,PARIS_EOM,2024-02-15T23:00:30.000+0530,2024-04-30T16:46:19.062+0530,GIV,4e69924e-bc3a-4335-b5bd-e28219894166,2024-04-30T16:44:19.143+0530
be927cbf-31a3-4c57-bc01-31a53a9ad2c4,PARIS###CL###2000,SKU003,NEW,ATP,ABSOLUTE,15.0,UNITS,PARIS_EOM,2025-02-15T23:00:30.000+0530,2024-04-30T16:46:19.062+0530,GIV,4e69924e-bc3a-4335-b5bd-e28219894166,2024-04-30T16:44:19.143+0530
c0d107d0-b47b-483c-a484-73a9ff8f563d,PARIS###CL###2000,SKU001,NEW,ATP,ABSOLUTE,10.0,UNITS,PARIS_EOM,2024-02-15T23:00:30.000+0530,2024-04-30T16:46:19.062+0530,GIV,4e69924e-bc3a-4335-b5bd-e28219894166,2024-04-30T16:44:19.143+0530
c4181873-322b-44d4-bf77-3ecc31ec8552,PARIS###CL###2000,SKU001,NEW,ATP,ABSOLUTE,10.0,UNITS,PARIS_EOM,2024-02-15T23:00:30.000+0530,2024-04-30T17:09:06.711+0530,GIV,e0179ff1-5adc-4c0a-9a2a-a955a269c40e,2024-04-30T17:09:05.976+0530
f7d47131-b1f8-4e74-94ee-1e8a372839c8,PARIS###CL###2000,SKU002,NEW,ATP,ABSOLUTE,24.5,UNITS,PARIS_EOM,2024-02-15T23:00:30.000+0530,2024-04-30T17:09:06.711+0530,GIV,e0179ff1-5adc-4c0a-9a2a-a955a269c40e,2024-04-30T17:09:05.976+0530
fc78c200-cda5-4793-a501-7ed74bf91dc8,PARIS###CL###2000,SKU003,NEW,ATP,ABSOLUTE,15.0,UNITS,PARIS_EOM,2025-02-15T23:00:30.000+0530,2024-04-30T17:09:06.711+0530,GIV,e0179ff1-5adc-4c0a-9a2a-a955a269c40e,2024-04-30T17:09:05.976+0530
a3b6679f-1c53-444c-bf3d-cf9f8416017b,PARIS###CL###2000,SKU001,NEW,ATP,ABSOLUTE,10.0,UNITS,PARIS_EOM,2024-02-15T23:00:30.000+0530,2024-04-30T17:09:06.711+0530,GIV,e0179ff1-5adc-4c0a-9a2a-a955a269c40e,2024-04-30T17:09:05.976+0530
1f469035-8cb4-4f55-a05c-7d72baa6b670,PARIS###CL###2000,SKU6743,NEW,ATP,ABSOLUTE,100.0,UNITS,PARIS_EOM,2024-04-30T12:00:30.000+0530,2024-04-30T17:16:54.827+0530,GIV,b0de93ed-3110-4b84-8507-3b887a070375,2024-04-30T17:16:54.816+0530
eee588fc-6299-4a96-93d3-58bee52931bc,PARIS###CL###2000,SKU6743,NEW,ATP,ABSOLUTE,100.0,UNITS,PARIS_EOM,2024-04-30T12:00:30.000+0530,2024-04-30T17:17:47.926+0530,GIV,9d6b1b7b-fe98-4dc4-b3e5-7c20a3045a6b,2024-04-30T17:17:47.920+0530
f34c863c-2bd6-4816-bcf3-57ddbbe5078d,PARIS###CL###2000,SKU6743,NEW,ATP,ABSOLUTE,100.0,UNITS,PARIS_EOM,2024-04-30T12:00:30.000+0530,2024-04-30T17:18:36.245+0530,GIV,9d7cb809-4f2c-4b2b-8af4-c72d909b4b9b,2024-04-30T17:18:36.244+0530
287b55b6-2e27-435b-ba4a-9e56db7342c9,PARIS###CL###2000,SKU6743,NEW,ATP,ABSOLUTE,100.0,UNITS,PARIS_EOM,2024-04-30T23:00:30.000+0530,2024-04-30T17:28:43.333+0530,GIV,24c015f0-0653-4817-81ba-8bd5e5953452,2024-04-30T17:28:42.673+0530
6e09ed7e-b88c-44f7-8665-bc90156eb21d,PARIS###CL###1516,SKU1001,NEW,ATP,ABSOLUTE,100.0,UNITS,PARIS_EOM,2019-08-24T19:45:22.000+0530,2024-04-30T17:30:12.339+0530,GIV,0fe197df-b40e-4433-85cb-5a6d08e5be03,2024-04-30T17:27:49.523+0530
bec63df3-96ec-4612-8874-ae863b77ac3b,PARIS###CL###1516,SKU1006,NEW,ATP,ABSOLUTE,100.0,UNITS,PARIS_EOM,2019-08-24T19:45:22.000+0530,2024-04-30T17:30:12.339+0530,GIV,0fe197df-b40e-4433-85cb-5a6d08e5be03,2024-04-30T17:27:49.523+0530
2cf96272-2059-4694-af4b-239b805a3107,PARIS###CL###1516,SKU1005,NEW,ATP,ABSOLUTE,100.0,UNITS,PARIS_EOM,2019-08-24T19:45:22.000+0530,2024-04-30T17:30:12.339+0530,GIV,0fe197df-b40e-4433-85cb-5a6d08e5be03,2024-04-30T17:27:49.523+0530
42c7217f-9de2-4ef4-9bc5-12cb9098e5b9,PARIS###CL###1516,SKU1001,NEW,ATP,ABSOLUTE,100.0,UNITS,PARIS_EOM,2019-08-24T19:45:22.000+0530,2024-04-30T17:30:45.652+0530,GIV,0fe197df-b40e-4433-85cb-5a6d08e5be03,2024-04-30T17:27:49.523+0530
11543150-014b-4b8a-9e05-21549fd8fa3b,PARIS###CL###1516,SKU1006,NEW,ATP,ABSOLUTE,100.0,UNITS,PARIS_EOM,2019-08-24T19:45:22.000+0530,2024-04-30T17:30:45.652+0530,GIV,0fe197df-b40e-4433-85cb-5a6d08e5be03,2024-04-30T17:27:49.523+0530
a7546e2b-eebc-47d4-b6be-503e4e47c9a4,PARIS###CL###1516,SKU1005,NEW,ATP,ABSOLUTE,100.0,UNITS,PARIS_EOM,2019-08-24T19:45:22.000+0530,2024-04-30T17:30:45.652+0530,GIV,0fe197df-b40e-4433-85cb-5a6d08e5be03,2024-04-30T17:27:49.523+0530
99fc7d3c-5f77-4ffc-aecf-af511f0c4380,PARIS###CL###1516,SKU1001,NEW,ATP,ABSOLUTE,200.0,UNITS,PARIS_EOM,2019-08-24T19:45:22.000+0530,2024-04-30T17:34:00.858+0530,GIV,0fe197df-b40e-4433-85cb-5a6d08e5be03,2024-04-30T17:27:49.523+0530
d084b4a6-16fb-4b10-a868-01ed05f26bca,PARIS###CL###1516,SKU1006,NEW,ATP,ABSOLUTE,100.0,UNITS,PARIS_EOM,2019-08-24T19:45:22.000+0530,2024-04-30T17:34:00.858+0530,GIV,0fe197df-b40e-4433-85cb-5a6d08e5be03,2024-04-30T17:27:49.523+0530
20bac832-c074-44ac-a61b-9d506a8d245f,PARIS###CL###1516,SKU1006,NEW,ATP,ABSOLUTE,100.0,UNITS,PARIS_EOM,2024-04-29T23:00:30.000+0530,2024-04-30T17:39:26.114+0530,GIV,7ec48f4a-4920-4133-8036-1f2a793727b1,2024-04-30T17:39:25.467+0530
010d2739-a297-49e9-a877-3a8b475a4c21,PARIS###CL###1516,SKU1006,NEW,ATP,ABSOLUTE,100.0,UNITS,PARIS_EOM,2024-04-29T23:00:30.000+0530,2024-04-30T17:42:03.117+0530,GIV,8e7b6226-bd02-42af-94e0-84a13ac4a2e7,2024-04-30T17:42:03.065+0530
6e8d7443-5d11-415b-8179-6f4448c4e7be,PARIS###CL###2000,SKU6743,NEW,ATP,ABSOLUTE,100.0,UNITS,PARIS_EOM,2024-04-29T23:00:30.000+0530,2024-04-30T17:48:34.387+0530,GIV,710a9d2d-61b9-44eb-9cf1-e8992456b4b5,2024-04-30T17:48:33.689+0530
7c9b3e96-ff2f-4b1d-b6d2-4172ca784dce,PARIS###CL###2000,SKU6743,NEW,ATP,ABSOLUTE,100.0,UNITS,PARIS_EOM,2024-04-29T23:00:30.000+0530,2024-04-30T17:49:03.930+0530,GIV,710a9d2d-61b9-44eb-9cf1-e8992456b4b5,2024-04-30T17:48:33.689+0530
f5b0cee3-88d3-4953-9b4b-2934fe4f0a5e,PARIS###CL###2000,SKU6743,NEW,ATP,ABSOLUTE,100.0,UNITS,PARIS_EOM,2024-04-29T23:00:30.000+0530,2024-04-30T17:49:22.509+0530,GIV,710a9d2d-61b9-44eb-9cf1-e8992456b4b5,2024-04-30T17:48:33.689+0530
0dea9d74-46fd-4fd1-b146-c07886a9fdc9,PARIS###CL###2000,SKU6743,NEW,ATP,ABSOLUTE,100.0,UNITS,PARIS_EOM,2024-04-30T23:00:30.000+0530,2024-04-30T17:51:44.331+0530,GIV,7f2b397b-537a-4b93-a0d1-5b2841119cc1,2024-04-30T17:51:44.253+0530
c1e0e370-6180-43c1-8521-5993fe8db023,PARIS###CL###2000,SKU6743,NEW,ATP,ABSOLUTE,100.0,UNITS,PARIS_EOM,2024-04-30T23:00:30.000+0530,2024-04-30T17:52:14.053+0530,GIV,7f2b397b-537a-4b93-a0d1-5b2841119cc1,2024-04-30T17:51:44.253+0530
201fc82b-3786-48ad-9707-a58f42a7af10,PARIS###CL###2000,SKU6743,NEW,ATP,ABSOLUTE,100.0,UNITS,PARIS_EOM,2024-04-30T23:00:30.000+0530,2024-04-30T17:53:14.292+0530,GIV,7f2b397b-537a-4b93-a0d1-5b2841119cc1,2024-04-30T17:51:44.253+0530
45141a26-406f-469d-adf1-0c4bb937c208,PARIS###CL###2000,SKU6743,NEW,ATP,ABSOLUTE,100.0,UNITS,PARIS_EOM,2024-05-01T00:00:30.000+0530,2024-04-30T17:53:25.433+0530,GIV,00be6486-d9ab-4d71-975e-aba61fe81c81,2024-04-30T17:53:25.371+0530
3e7fc577-f532-457b-90a6-bf165f9cdc1d,PARIS###CL###2000,SKU6743,NEW,ATP,ABSOLUTE,100.0,UNITS,PARIS_EOM,2024-05-01T00:00:30.000+0530,2024-04-30T17:54:55.672+0530,GIV,00be6486-d9ab-4d71-975e-aba61fe81c81,2024-04-30T17:53:25.371+0530
2ac50797-6394-44bb-9984-0a97f8cd3d3b,PARIS###CL###2000,SKU6743,NEW,ATP,ABSOLUTE,100.0,UNITS,PARIS_EOM,2024-05-01T00:00:30.000+0530,2024-04-30T17:55:25.532+0530,GIV,00be6486-d9ab-4d71-975e-aba61fe81c81,2024-04-30T17:53:25.371+0530
1395b800-0602-4980-bc61-f140fffe72d1,PARIS###CL###2000,SKU001,NEW,ATP,ABSOLUTE,10.0,UNITS,PARIS_EOM,2024-02-15T23:00:30.000+0530,2024-04-30T18:01:38.756+0530,GIV,c5cd8bbf-df71-412d-aa1e-0b0c2d61e2f4,2024-04-30T18:01:38.091+0530
b3a360a9-9aeb-4145-bdf4-4327ba73da42,PARIS###CL###2000,SKU002,NEW,ATP,ABSOLUTE,24.5,UNITS,PARIS_EOM,2024-02-15T23:00:30.000+0530,2024-04-30T18:01:38.756+0530,GIV,c5cd8bbf-df71-412d-aa1e-0b0c2d61e2f4,2024-04-30T18:01:38.091+0530
f83f0f52-457f-4621-97b0-29cdbe8b091e,PARIS###CL###2000,SKU003,NEW,ATP,ABSOLUTE,15.0,UNITS,PARIS_EOM,2025-02-15T23:00:30.000+0530,2024-04-30T18:01:38.756+0530,GIV,c5cd8bbf-df71-412d-aa1e-0b0c2d61e2f4,2024-04-30T18:01:38.091+0530
13369a86-ddac-4a28-8a46-82a1cd00ad88,PARIS###CL###2000,SKU001,NEW,ATP,ABSOLUTE,10.0,UNITS,PARIS_EOM,2024-02-15T23:00:30.000+0530,2024-04-30T18:01:38.756+0530,GIV,c5cd8bbf-df71-412d-aa1e-0b0c2d61e2f4,2024-04-30T18:01:38.091+0530
d3ad1eae-74e1-4186-9d37-693518b5262f,PARIS###CL###2000,SKU001,NEW,ATP,ABSOLUTE,10.0,UNITS,PARIS_EOM,2024-02-15T23:00:30.000+0530,2024-04-30T18:01:44.267+0530,GIV,54ee409d-31b3-4250-913e-d45479154d63,2024-04-30T18:01:43.571+0530
fe8b3f98-35a7-45e7-a521-b3495207b438,PARIS###CL###2000,SKU002,NEW,ATP,ABSOLUTE,24.5,UNITS,PARIS_EOM,2024-02-15T23:00:30.000+0530,2024-04-30T18:01:44.267+0530,GIV,54ee409d-31b3-4250-913e-d45479154d63,2024-04-30T18:01:43.571+0530
12ad2313-6e79-4e86-93c3-4e5e3fa74e09,PARIS###CL###2000,SKU003,NEW,ATP,ABSOLUTE,15.0,UNITS,PARIS_EOM,2025-02-15T23:00:30.000+0530,2024-04-30T18:01:44.267+0530,GIV,54ee409d-31b3-4250-913e-d45479154d63,2024-04-30T18:01:43.571+0530
863f67f1-c8b2-4da0-9c4f-1e84ce91b161,PARIS###CL###2000,SKU004,NEW,ATP,ABSOLUTE,10.0,UNITS,PARIS_EOM,2024-02-15T23:00:30.000+0530,2024-04-30T18:01:44.267+0530,GIV,54ee409d-31b3-4250-913e-d45479154d63,2024-04-30T18:01:43.571+0530
9f977e0e-5c6f-43fb-af1e-71778c0dcda0,PARIS###CL###2000,SKU001,NEW,ATP,ABSOLUTE,10.0,UNITS,PARIS_EOM,2024-02-15T23:00:30.000+0530,2024-04-30T18:01:56.927+0530,GIV,c5cd8bbf-df71-412d-aa1e-0b0c2d61e2f4,2024-04-30T18:01:38.091+0530
16f5a84b-2139-4702-8bc8-c1816d26aed5,PARIS###CL###2000,SKU002,NEW,ATP,ABSOLUTE,24.5,UNITS,PARIS_EOM,2024-02-15T23:00:30.000+0530,2024-04-30T18:01:56.927+0530,GIV,c5cd8bbf-df71-412d-aa1e-0b0c2d61e2f4,2024-04-30T18:01:38.091+0530
47e597fa-1eb4-42d9-aa02-17a8847d286e,PARIS###CL###2000,SKU003,NEW,ATP,ABSOLUTE,15.0,UNITS,PARIS_EOM,2025-02-15T23:00:30.000+0530,2024-04-30T18:01:56.927+0530,GIV,c5cd8bbf-df71-412d-aa1e-0b0c2d61e2f4,2024-04-30T18:01:38.091+0530
1d408fa6-f3b3-4a19-8b09-5eebc72fb6e7,PARIS###CL###2000,SKU001,NEW,ATP,ABSOLUTE,10.0,UNITS,PARIS_EOM,2024-02-15T23:00:30.000+0530,2024-04-30T18:01:56.927+0530,GIV,c5cd8bbf-df71-412d-aa1e-0b0c2d61e2f4,2024-04-30T18:01:38.091+0530
18cb482e-c1a0-411a-9337-bd0ce3104c88,PARIS###CL###2000,SKU001,NEW,ATP,ABSOLUTE,10.0,UNITS,PARIS_EOM,2024-02-15T23:00:30.000+0530,2024-04-30T18:02:26.907+0530,GIV,c5cd8bbf-df71-412d-aa1e-0b0c2d61e2f4,2024-04-30T18:01:38.091+0530
9fe79cab-2b38-4364-a10a-e9f828b0b921,PARIS###CL###2000,SKU002,NEW,ATP,ABSOLUTE,24.5,UNITS,PARIS_EOM,2024-02-15T23:00:30.000+0530,2024-04-30T18:02:26.907+0530,GIV,c5cd8bbf-df71-412d-aa1e-0b0c2d61e2f4,2024-04-30T18:01:38.091+0530
ba0e7998-38cc-4b4c-91b7-c0f6c7db9909,PARIS###CL###2000,SKU003,NEW,ATP,ABSOLUTE,15.0,UNITS,PARIS_EOM,2025-02-15T23:00:30.000+0530,2024-04-30T18:02:26.907+0530,GIV,c5cd8bbf-df71-412d-aa1e-0b0c2d61e2f4,2024-04-30T18:01:38.091+0530
8d739164-2114-4ee1-81c6-8f13b0bd7c03,PARIS###CL###2000,SKU001,NEW,ATP,ABSOLUTE,10.0,UNITS,PARIS_EOM,2024-02-15T23:00:30.000+0530,2024-04-30T18:02:26.907+0530,GIV,c5cd8bbf-df71-412d-aa1e-0b0c2d61e2f4,2024-04-30T18:01:38.091+0530
87226ad8-3dfa-4165-bb3e-b55f922af31a,PARIS###CL###2000,SKU001,NEW,ATP,ABSOLUTE,10.0,UNITS,PARIS_EOM,2024-02-15T23:00:30.000+0530,2024-04-30T18:02:57.047+0530,GIV,c5cd8bbf-df71-412d-aa1e-0b0c2d61e2f4,2024-04-30T18:01:38.091+0530
620e1cdc-3f5e-4d62-a426-536320961fdd,PARIS###CL###2000,SKU002,NEW,ATP,ABSOLUTE,24.5,UNITS,PARIS_EOM,2024-02-15T23:00:30.000+0530,2024-04-30T18:02:57.047+0530,GIV,c5cd8bbf-df71-412d-aa1e-0b0c2d61e2f4,2024-04-30T18:01:38.091+0530
0707f53b-3a6d-4254-9150-3ec288c89a31,PARIS###CL###2000,SKU003,NEW,ATP,ABSOLUTE,15.0,UNITS,PARIS_EOM,2025-02-15T23:00:30.000+0530,2024-04-30T18:02:57.047+0530,GIV,c5cd8bbf-df71-412d-aa1e-0b0c2d61e2f4,2024-04-30T18:01:38.091+0530
39b65e3e-9cbb-4db5-a6cd-1ba9e8655b3a,PARIS###CL###2000,SKU001,NEW,ATP,ABSOLUTE,10.0,UNITS,PARIS_EOM,2024-02-15T23:00:30.000+0530,2024-04-30T18:02:57.047+0530,GIV,c5cd8bbf-df71-412d-aa1e-0b0c2d61e2f4,2024-04-30T18:01:38.091+0530
50463ddc-0c3b-4370-ac37-d4c737c2f1a3,PARIS###CL###2000,SKU001,NEW,ATP,ABSOLUTE,10.0,UNITS,PARIS_EOM,2024-02-15T23:00:30.000+0530,2024-04-30T18:03:26.927+0530,GIV,c5cd8bbf-df71-412d-aa1e-0b0c2d61e2f4,2024-04-30T18:01:38.091+0530
2b02a463-53f8-4885-87e8-1422cc623490,PARIS###CL###2000,SKU002,NEW,ATP,ABSOLUTE,24.5,UNITS,PARIS_EOM,2024-02-15T23:00:30.000+0530,2024-04-30T18:03:26.927+0530,GIV,c5cd8bbf-df71-412d-aa1e-0b0c2d61e2f4,2024-04-30T18:01:38.091+0530
6d119cb8-430a-4c1a-bcae-6a4da96a2d08,PARIS###CL###2000,SKU003,NEW,ATP,ABSOLUTE,15.0,UNITS,PARIS_EOM,2025-02-15T23:00:30.000+0530,2024-04-30T18:03:26.927+0530,GIV,c5cd8bbf-df71-412d-aa1e-0b0c2d61e2f4,2024-04-30T18:01:38.091+0530
6640dfe3-14fb-4642-9a99-889fbcb81da8,PARIS###CL###2000,SKU001,NEW,ATP,ABSOLUTE,10.0,UNITS,PARIS_EOM,2024-02-15T23:00:30.000+0530,2024-04-30T18:03:26.927+0530,GIV,c5cd8bbf-df71-412d-aa1e-0b0c2d61e2f4,2024-04-30T18:01:38.091+0530
29fafed6-6b95-45fb-a016-88f9e45860d2,PARIS###CL###2000,SKU001,NEW,ATP,ABSOLUTE,10.0,UNITS,PARIS_EOM,2024-02-15T23:00:30.000+0530,2024-04-30T18:25:59.998+0530,GIV,39e4ef70-6a21-4394-a87e-786371ca6441,2024-04-30T18:25:59.347+0530
aa9b2ecc-a44a-41d2-8dd2-e3ce3e1ac667,PARIS###CL###2000,SKU002,NEW,ATP,ABSOLUTE,24.5,UNITS,PARIS_EOM,2024-02-15T23:00:30.000+0530,2024-04-30T18:25:59.998+0530,GIV,39e4ef70-6a21-4394-a87e-786371ca6441,2024-04-30T18:25:59.347+0530
478390e0-0102-4e22-9bf1-6b05cbcd9974,PARIS###CL###2000,SKU003,NEW,ATP,ABSOLUTE,15.0,UNITS,PARIS_EOM,2025-02-15T23:00:30.000+0530,2024-04-30T18:25:59.998+0530,GIV,39e4ef70-6a21-4394-a87e-786371ca6441,2024-04-30T18:25:59.347+0530
d3bb75f9-db21-4a18-bf76-a87a227e8b6b,PARIS###CL###2000,SKU001,NEW,ATP,ABSOLUTE,10.0,UNITS,PARIS_EOM,2024-02-15T23:00:30.000+0530,2024-04-30T18:25:59.998+0530,GIV,39e4ef70-6a21-4394-a87e-786371ca6441,2024-04-30T18:25:59.347+0530
9df1d154-f459-4270-bf8f-0390d09e85f2,PARIS###CL###2000,SKU5678,NEW,ATP,ABSOLUTE,0.0,UNITS,PARIS_EOM,2024-04-30T18:26:00.408+0530,2024-04-30T18:26:00.455+0530,GIV,39e4ef70-6a21-4394-a87e-786371ca6441,2024-04-30T18:25:59.347+0530
468a6f3e-9dec-4c5a-b5fc-4a94d2cab191,PARIS###CL###2000,SKU6789,NEW,ATP,ABSOLUTE,0.0,UNITS,PARIS_EOM,2024-04-30T18:26:00.408+0530,2024-04-30T18:26:00.455+0530,GIV,39e4ef70-6a21-4394-a87e-786371ca6441,2024-04-30T18:25:59.347+0530
558332e1-ddb4-4d96-a589-5d047c2113a6,PARIS###CL###2000,SKU6784,NEW,ATP,ABSOLUTE,0.0,UNITS,PARIS_EOM,2024-04-30T18:26:00.408+0530,2024-04-30T18:26:00.455+0530,GIV,39e4ef70-6a21-4394-a87e-786371ca6441,2024-04-30T18:25:59.347+0530
9e5268fe-3876-4de2-82b2-fdb369a67ef5,PARIS###CL###2000,SKU90101,NEW,ATP,ABSOLUTE,0.0,UNITS,PARIS_EOM,2024-04-30T18:26:00.408+0530,2024-04-30T18:26:00.455+0530,GIV,39e4ef70-6a21-4394-a87e-786371ca6441,2024-04-30T18:25:59.347+0530
cdc77d54-7cfb-4de4-92e9-6da1c6251035,PARIS###CL###2000,SKU8432,NEW,ATP,ABSOLUTE,0.0,UNITS,PARIS_EOM,2024-04-30T18:26:00.408+0530,2024-04-30T18:26:00.455+0530,GIV,39e4ef70-6a21-4394-a87e-786371ca6441,2024-04-30T18:25:59.347+0530
7818f3a8-40db-47b0-a6a9-09ecbbb7d524,PARIS###CL###2000,SKU6743,NEW,ATP,ABSOLUTE,0.0,UNITS,PARIS_EOM,2024-04-30T18:26:00.408+0530,2024-04-30T18:26:00.455+0530,GIV,39e4ef70-6a21-4394-a87e-786371ca6441,2024-04-30T18:25:59.347+0530
7fd70340-9810-4bd1-838e-f83b717a6a49,PARIS###CL###2000,SKU001,NEW,ATP,ABSOLUTE,10.0,UNITS,PARIS_EOM,2024-02-15T23:00:30.000+0530,2024-04-30T19:21:59.176+0530,GIV,a6d6e329-1f2a-4ff4-9065-ccf21c8a1171,2024-04-30T19:21:58.487+0530
25455f11-4f76-4aa4-9ef4-6a76ef91975f,PARIS###CL###2000,SKU002,NEW,ATP,ABSOLUTE,24.5,UNITS,PARIS_EOM,2024-02-15T23:00:30.000+0530,2024-04-30T19:21:59.176+0530,GIV,a6d6e329-1f2a-4ff4-9065-ccf21c8a1171,2024-04-30T19:21:58.487+0530
82c4a1ff-f0f7-435c-8131-502923d7cddf,PARIS###CL###2000,SKU003,NEW,ATP,ABSOLUTE,15.0,UNITS,PARIS_EOM,2025-02-15T23:00:30.000+0530,2024-04-30T19:21:59.176+0530,GIV,a6d6e329-1f2a-4ff4-9065-ccf21c8a1171,2024-04-30T19:21:58.487+0530
945d7b29-0e42-419d-9846-a0db913b0a8a,PARIS###CL###2000,SKU001,NEW,ATP,ABSOLUTE,10.0,UNITS,PARIS_EOM,2024-02-15T23:00:30.000+0530,2024-04-30T19:21:59.176+0530,GIV,a6d6e329-1f2a-4ff4-9065-ccf21c8a1171,2024-04-30T19:21:58.487+0530
7eaa86e5-74e2-43b1-9f96-5605e0c6c897,PARIS###CL###2000,SKU9004,NEW,ATP,ABSOLUTE,0.0,UNITS,PARIS_EOM,2024-04-30T19:21:59.582+0530,2024-04-30T19:21:59.715+0530,GIV,a6d6e329-1f2a-4ff4-9065-ccf21c8a1171,2024-04-30T19:21:58.487+0530
faec3b21-73d3-4bb0-bfb9-51f6850ed3e7,PARIS###CL###2000,SKU9005,NEW,ATP,ABSOLUTE,0.0,UNITS,PARIS_EOM,2024-04-30T19:21:59.582+0530,2024-04-30T19:21:59.715+0530,GIV,a6d6e329-1f2a-4ff4-9065-ccf21c8a1171,2024-04-30T19:21:58.487+0530
a8ea195b-e87f-491a-a284-fa6dc7897c70,PARIS###CL###2000,SKU9006,NEW,ATP,ABSOLUTE,0.0,UNITS,PARIS_EOM,2024-04-30T19:21:59.582+0530,2024-04-30T19:21:59.715+0530,GIV,a6d6e329-1f2a-4ff4-9065-ccf21c8a1171,2024-04-30T19:21:58.487+0530
52b55f27-c94d-4290-83e6-33cce0534ec6,PARIS###CL###2000,SKU9887,NEW,ATP,ABSOLUTE,0.0,UNITS,PARIS_EOM,2024-04-30T19:21:59.582+0530,2024-04-30T19:21:59.715+0530,GIV,a6d6e329-1f2a-4ff4-9065-ccf21c8a1171,2024-04-30T19:21:58.487+0530
1e5c4339-d970-4df7-ba9f-1b6f2be3b74f,PARIS###CL###2000,SKU0998,NEW,ATP,ABSOLUTE,0.0,UNITS,PARIS_EOM,2024-04-30T19:21:59.582+0530,2024-04-30T19:21:59.715+0530,GIV,a6d6e329-1f2a-4ff4-9065-ccf21c8a1171,2024-04-30T19:21:58.487+0530
f9738b2e-66b1-4f86-a753-073d6e7ba368,PARIS###CL###2000,SKU80001,NEW,ATP,ABSOLUTE,0.0,UNITS,PARIS_EOM,2024-04-30T19:21:59.582+0530,2024-04-30T19:21:59.715+0530,GIV,a6d6e329-1f2a-4ff4-9065-ccf21c8a1171,2024-04-30T19:21:58.487+0530
460be0e9-9850-4662-bf00-87f1ad9e3988,PARIS###CL###2000,SKU003,NEW,ATP,ABSOLUTE,0.0,UNITS,PARIS_EOM,2024-04-30T19:21:59.582+0530,2024-04-30T19:21:59.715+0530,GIV,a6d6e329-1f2a-4ff4-9065-ccf21c8a1171,2024-04-30T19:21:58.487+0530
4635cd6b-ad92-41d4-b9aa-f745f4fd1168,PARIS###CL###2000,SKU7004,NEW,ATP,ABSOLUTE,0.0,UNITS,PARIS_EOM,2024-04-30T19:21:59.582+0530,2024-04-30T19:21:59.715+0530,GIV,a6d6e329-1f2a-4ff4-9065-ccf21c8a1171,2024-04-30T19:21:58.487+0530
d361c482-7f1b-4de7-ade7-ac49779eedcd,PARIS###CL###2000,SKU050,NEW,ATP,ABSOLUTE,0.0,UNITS,PARIS_EOM,2024-04-30T19:21:59.582+0530,2024-04-30T19:21:59.715+0530,GIV,a6d6e329-1f2a-4ff4-9065-ccf21c8a1171,2024-04-30T19:21:58.487+0530
fbe998d3-24af-4300-a056-f9aa2da56852,PARIS###CL###2000,SKU9879,NEW,ATP,ABSOLUTE,0.0,UNITS,PARIS_EOM,2024-04-30T19:21:59.582+0530,2024-04-30T19:21:59.715+0530,GIV,a6d6e329-1f2a-4ff4-9065-ccf21c8a1171,2024-04-30T19:21:58.487+0530
d1bc0c6f-fd25-49c0-b803-6eeb44a52f89,PARIS###CL###2000,SKU001,NEW,ATP,ABSOLUTE,10.0,UNITS,PARIS_EOM,2024-02-15T23:00:30.000+0530,2024-04-30T20:40:44.626+0530,GIV,8d952d2b-9bfb-45cc-aa0b-fa7532175128,2024-04-30T20:40:43.940+0530
a4495892-ec54-4896-a1f0-0f0219d63296,PARIS###CL###2000,SKU002,NEW,ATP,ABSOLUTE,24.5,UNITS,PARIS_EOM,2024-02-15T23:00:30.000+0530,2024-04-30T20:40:44.626+0530,GIV,8d952d2b-9bfb-45cc-aa0b-fa7532175128,2024-04-30T20:40:43.940+0530
fd7ed435-082f-45e5-a8af-d9e674b522da,PARIS###CL###2000,SKU003,NEW,ATP,ABSOLUTE,15.0,UNITS,PARIS_EOM,2025-02-15T23:00:30.000+0530,2024-04-30T20:40:44.626+0530,GIV,8d952d2b-9bfb-45cc-aa0b-fa7532175128,2024-04-30T20:40:43.940+0530
4ce29922-ead8-43b8-af20-861fd28296bb,PARIS###CL###2000,SKU004,NEW,ATP,ABSOLUTE,10.0,UNITS,PARIS_EOM,2024-02-15T23:00:30.000+0530,2024-04-30T20:40:44.626+0530,GIV,8d952d2b-9bfb-45cc-aa0b-fa7532175128,2024-04-30T20:40:43.940+0530
48ec8531-bd69-4121-9197-0e1541a9235a,PARIS###CL###2030,SKU001,NEW,ATP,ABSOLUTE,10.0,UNITS,PARIS_EOM,2024-02-01T23:00:30.000+0530,2024-05-02T10:49:32.507+0530,GIV,c54c85eb-e685-4c2d-9fb3-69d79376289b,2024-05-02T10:49:31.203+0530
