"id","supply_summary_id","supply_activity_item_log_id","supply_activity_item_log_created_at","error_message","created_at","created_by"
f6a8833f-46ce-4d19-8864-e6ead9bd709d,,"7dce6d3f-df26-461e-adce-ef7395e2e6a8",2024-04-30 16:40:13.876 +0530,Quantity cannot be negative or decimal,2024-04-30 16:40:13.888 +0530,GIV
"38999dd6-30e4-4bb3-a51c-0f58616f91f9",,"1a2c3547-9cf1-4f0a-a0d2-2969fd5cf145",2024-04-30 16:40:13.876 +0530,Source updated at time is in future,2024-04-30 16:40:13.888 +0530,GIV
d51ffdbc-6a8b-4372-ab86-ecf8e08dd6be,,"82dfc331-9dc3-46e6-a959-30af11a3e045",2024-04-30 16:44:19.216 +0530,Quantity cannot be negative or decimal,2024-04-30 16:44:19.228 +0530,GIV
"4a8a4d4d-60e2-4bcc-a89a-904047421ce3",,f90f39b3-e918-410a-8179-0ed4dfb8325d,2024-04-30 16:44:19.216 +0530,Source updated at time is in future,2024-04-30 16:44:19.228 +0530,GIV
"9cf95aa5-3fc6-452c-b24e-3c3b619ba36f",,b421e325-84f3-4ba5-9108-722aef886bf8,2024-04-30 16:44:49.049 +0530,Quantity cannot be negative or decimal,2024-04-30 16:44:49.061 +0530,GIV
a85aab30-f49c-48fb-8b0c-a7d4f5593951,,"14127ac9-84bc-46c6-bff3-a60494371097",2024-04-30 16:44:49.049 +0530,Source updated at time is in future,2024-04-30 16:44:49.061 +0530,GIV
"80423c78-28f5-49fc-a191-d01c3d395e96",,e24766dc-c296-46e4-b1ba-d8bf3f01b7c9,2024-04-30 16:45:19.035 +0530,Quantity cannot be negative or decimal,2024-04-30 16:45:19.056 +0530,GIV
dab0a376-0cfe-4790-bc99-59e64a1d9cbb,,"8523a59c-c086-41a2-b820-aa91b4198225",2024-04-30 16:45:19.035 +0530,Source updated at time is in future,2024-04-30 16:45:19.056 +0530,GIV
"4de6e13c-d2e2-4797-8ae7-d1d84b4aa155",,cb45a128-5fc7-413e-bdda-945513298c11,2024-04-30 16:45:48.956 +0530,Quantity cannot be negative or decimal,2024-04-30 16:45:48.968 +0530,GIV
e876013b-a5d9-403a-ab90-ae7025ea29c8,,"3ac7cc87-c989-4cfb-b8dc-d6385fc10806",2024-04-30 16:45:48.956 +0530,Source updated at time is in future,2024-04-30 16:45:48.968 +0530,GIV
afc1ce06-c72f-4910-933f-7d4408d0da7a,,"40b0bb97-7397-477d-8b12-4de36b558d75",2024-04-30 16:46:19.062 +0530,Quantity cannot be negative or decimal,2024-04-30 16:46:19.083 +0530,GIV
cd493be5-b6aa-4858-b91e-d7862a93f31a,,be927cbf-31a3-4c57-bc01-31a53a9ad2c4,2024-04-30 16:46:19.062 +0530,Source updated at time is in future,2024-04-30 16:46:19.083 +0530,GIV
d60671ce-acf8-43de-8a7c-ff7074577fba,,f7d47131-b1f8-4e74-94ee-1e8a372839c8,2024-04-30 17:09:06.711 +0530,Quantity cannot be negative or decimal,2024-04-30 17:09:06.722 +0530,GIV
a7c239da-7f2a-4dfe-9757-4736f8bd9531,,fc78c200-cda5-4793-a501-7ed74bf91dc8,2024-04-30 17:09:06.711 +0530,Source updated at time is in future,2024-04-30 17:09:06.722 +0530,GIV
"9c859a4c-efc4-4c74-baaf-44d92316622c",,"287b55b6-2e27-435b-ba4a-9e56db7342c9",2024-04-30 17:28:43.333 +0530,Source updated at time is in future,2024-04-30 17:28:43.337 +0530,GIV
"8fee3525-fc3f-4b06-aa74-ce4aa9cd8ff3",,"20bac832-c074-44ac-a61b-9d506a8d245f",2024-04-30 17:39:26.114 +0530,Source updated at time is after event generated at time,2024-04-30 17:39:26.120 +0530,GIV
b42b6342-417e-4169-ac29-95845a2b9163,,"0dea9d74-46fd-4fd1-b146-c07886a9fdc9",2024-04-30 17:51:44.331 +0530,Source updated at time is in future,2024-04-30 17:51:44.335 +0530,GIV
"1281830a-5798-4cae-9263-38ac0d221e40",,c1e0e370-6180-43c1-8521-5993fe8db023,2024-04-30 17:52:14.053 +0530,Source updated at time is in future,2024-04-30 17:52:14.063 +0530,GIV
e7b03cb2-bf49-4627-b837-55b3587cb3fa,,"201fc82b-3786-48ad-9707-a58f42a7af10",2024-04-30 17:53:14.292 +0530,Source updated at time is in future,2024-04-30 17:53:14.297 +0530,GIV
"4f86ea89-4e88-4d94-9514-3a02b8b387cc",,"45141a26-406f-469d-adf1-0c4bb937c208",2024-04-30 17:53:25.433 +0530,Source updated at time is in future,2024-04-30 17:53:25.437 +0530,GIV
"303656e1-5124-477d-9335-3de4b9e944e4",,"3e7fc577-f532-457b-90a6-bf165f9cdc1d",2024-04-30 17:54:55.672 +0530,Source updated at time is in future,2024-04-30 17:54:55.676 +0530,GIV
"89860a32-a9ae-4caa-945d-005ee981108e",,"2ac50797-6394-44bb-9984-0a97f8cd3d3b",2024-04-30 17:55:25.532 +0530,Source updated at time is in future,2024-04-30 17:55:25.537 +0530,GIV
"704cebe5-9c84-41d0-9432-0608cc32badc",,b3a360a9-9aeb-4145-bdf4-4327ba73da42,2024-04-30 18:01:38.756 +0530,Quantity cannot be negative or decimal,2024-04-30 18:01:38.770 +0530,GIV
"2747bbfd-c1a4-4c8b-b4ae-24fea1a84414",,f83f0f52-457f-4621-97b0-29cdbe8b091e,2024-04-30 18:01:38.756 +0530,Source updated at time is in future,2024-04-30 18:01:38.770 +0530,GIV
d6d33986-2383-4282-bab6-7fc0d8327c1d,,fe8b3f98-35a7-45e7-a521-b3495207b438,2024-04-30 18:01:44.267 +0530,Quantity cannot be negative or decimal,2024-04-30 18:01:44.278 +0530,GIV
"1d9b863e-c4c0-4ffc-b126-8f52a593dfde",,"12ad2313-6e79-4e86-93c3-4e5e3fa74e09",2024-04-30 18:01:44.267 +0530,Source updated at time is in future,2024-04-30 18:01:44.278 +0530,GIV
"34ecf779-0248-4865-b112-7f28fc613892",,"16f5a84b-2139-4702-8bc8-c1816d26aed5",2024-04-30 18:01:56.927 +0530,Quantity cannot be negative or decimal,2024-04-30 18:01:56.937 +0530,GIV
"4a53863a-9d9d-4b9e-be01-60a98aadda7e",,"47e597fa-1eb4-42d9-aa02-17a8847d286e",2024-04-30 18:01:56.927 +0530,Source updated at time is in future,2024-04-30 18:01:56.937 +0530,GIV
ef605309-7a14-4dcd-9e04-f6d39fe32d61,,"9fe79cab-2b38-4364-a10a-e9f828b0b921",2024-04-30 18:02:26.907 +0530,Quantity cannot be negative or decimal,2024-04-30 18:02:26.921 +0530,GIV
"1d2902cb-7d1d-49bf-9d86-a0544c4a787d",,ba0e7998-38cc-4b4c-91b7-c0f6c7db9909,2024-04-30 18:02:26.907 +0530,Source updated at time is in future,2024-04-30 18:02:26.921 +0530,GIV
b190e219-a367-4d52-b425-42c70e3a4978,,"620e1cdc-3f5e-4d62-a426-536320961fdd",2024-04-30 18:02:57.047 +0530,Quantity cannot be negative or decimal,2024-04-30 18:02:57.067 +0530,GIV
ea1122ec-1dd3-4239-9676-b6a309de6415,,"0707f53b-3a6d-4254-9150-3ec288c89a31",2024-04-30 18:02:57.047 +0530,Source updated at time is in future,2024-04-30 18:02:57.067 +0530,GIV
"473b3694-85e8-4cfc-8996-07b6730248fc",,"2b02a463-53f8-4885-87e8-1422cc623490",2024-04-30 18:03:26.927 +0530,Quantity cannot be negative or decimal,2024-04-30 18:03:26.936 +0530,GIV
"6381c1bf-501f-4b64-ae18-5cd6bfaf665b",,"6d119cb8-430a-4c1a-bcae-6a4da96a2d08",2024-04-30 18:03:26.927 +0530,Source updated at time is in future,2024-04-30 18:03:26.936 +0530,GIV
dfac1985-e514-4380-9635-751a5516fa90,,aa9b2ecc-a44a-41d2-8dd2-e3ce3e1ac667,2024-04-30 18:25:59.998 +0530,Quantity cannot be negative or decimal,2024-04-30 18:26:00.029 +0530,GIV
"80426f18-cbc9-4b8a-a112-2db279dfa504",,"478390e0-0102-4e22-9bf1-6b05cbcd9974",2024-04-30 18:25:59.998 +0530,Source updated at time is in future,2024-04-30 18:26:00.029 +0530,GIV
d9084e11-714e-446b-aee6-9441b16529b5,,"25455f11-4f76-4aa4-9ef4-6a76ef91975f",2024-04-30 19:21:59.176 +0530,Quantity cannot be negative or decimal,2024-04-30 19:21:59.189 +0530,GIV
"95d8ad6e-86d8-4dde-a3f8-7e2a92ed0174",,"82c4a1ff-f0f7-435c-8131-502923d7cddf",2024-04-30 19:21:59.176 +0530,Source updated at time is in future,2024-04-30 19:21:59.189 +0530,GIV
"92b3e621-01ea-4620-b03b-0f1eec51bb88",,a4495892-ec54-4896-a1f0-0f0219d63296,2024-04-30 20:40:44.626 +0530,Quantity cannot be negative or decimal,2024-04-30 20:40:44.646 +0530,GIV
b1f7091a-9c23-4d18-b1fb-a1cf64350c1b,,fd7ed435-082f-45e5-a8af-d9e674b522da,2024-04-30 20:40:44.626 +0530,Source updated at time is in future,2024-04-30 20:40:44.646 +0530,GIV
fefbff90-013d-4592-96ca-0120780274f3,,e42395d8-4a7f-4a5a-87e6-f8ace02c9ed7,2024-05-02 10:49:32.507 +0530,Quantity cannot be negative or decimal,2024-05-02 10:49:32.617 +0530,GIV
"0522a03d-08c4-4942-9171-1a5088aa80f2",,"2aeb7ccd-ea35-42c9-90dc-d98867372241",2024-05-02 10:49:32.507 +0530,Source updated at time is in future,2024-05-02 10:49:32.617 +0530,GIV
"3138b276-4e11-422c-9972-959f18493e6d",,d2b4560a-7d5e-47f0-b42c-1969accfd6d2,2024-05-02 11:51:22.805 +0530,Source updated at time is in future,2024-05-02 11:51:22.814 +0530,GIV
"4311e5e0-4267-4c11-8190-5441bbd638e3",,"262044be-d7cb-48d0-b203-5e988944d884",2024-05-02 12:01:21.107 +0530,Source updated at time is in future,2024-05-02 12:01:21.120 +0530,GIV
"6fe62724-2afa-49fb-a228-99c0b125b619",,"79edb30d-38f1-477e-99cd-1ccaef6c354b",2024-05-02 12:42:14.601 +0530,Source updated at time is in future,2024-05-02 12:42:14.608 +0530,GIV
bd837079-002e-43db-b024-359b87874068,,d02da611-d60a-47fe-b5ab-1d32e308d11b,2024-05-02 12:42:32.839 +0530,Source updated at time is in future,2024-05-02 12:42:32.849 +0530,GIV
ad4ea1f5-51fe-49d5-8dfb-d912f5c405d2,,b4d6915d-8ce3-427a-8601-2c97cd8c63a0,2024-05-02 12:43:02.840 +0530,Source updated at time is in future,2024-05-02 12:43:02.846 +0530,GIV
"01f875f1-a059-4fa8-8985-de3ae492c4d3",,"61d25ed0-08cb-423f-ab6b-9bca1c186da4",2024-05-02 12:43:34.322 +0530,Source updated at time is in future,2024-05-02 12:43:34.328 +0530,GIV
c7a3f6d7-2cc8-4f56-9cbb-410643269f80,,"9166b500-c37b-41c4-938c-db07a70f4434",2024-05-02 12:44:02.779 +0530,Source updated at time is in future,2024-05-02 12:44:02.786 +0530,GIV
"4bcb76a4-8b7c-4e77-97f7-ecae27432408",,ec83462f-8107-4443-a31c-4843a0192fe0,2024-05-02 13:17:55.464 +0530,Source updated at time is in future,2024-05-02 13:17:55.476 +0530,GIV
"2a89c02f-f29c-4501-b1d3-589a661ee65c",,"4e6c6e60-50af-49f3-b303-70a56e797acf",2024-05-02 14:51:37.215 +0530,Quantity cannot be negative or decimal,2024-05-02 14:51:37.256 +0530,GIV
"0028f8df-0a6a-4a16-b01f-92c636b529f2",,e9cd8d5d-5a3e-4bac-8249-d2d747e3e56a,2024-05-02 14:51:37.215 +0530,Source updated at time is in future,2024-05-02 14:51:37.256 +0530,GIV
"1e5cce39-2ee1-4df4-a4b6-a6c2eee4bb86",,f79e7072-0c89-489a-a334-54f777230414,2024-05-02 15:46:02.888 +0530,Source updated at time is in future,2024-05-02 15:46:02.909 +0530,GIV
"1a9c47de-2a8e-42dd-8559-2dbadee79d46",,d2418f23-c615-4a6f-a150-0e0913c2dfd0,2024-05-02 16:55:59.064 +0530,Source updated at time is after event generated at time,2024-05-02 16:55:59.131 +0530,GIV
"1bf107cc-da8b-44d7-983c-5be28ccea560",,"50fc9caa-3870-4829-8173-e019c6cdd057",2024-05-02 16:55:59.064 +0530,Source updated at time is after event generated at time,2024-05-02 16:55:59.137 +0530,GIV
b4413a0d-c60d-460e-b5b6-b05977d14a17,,e4218b32-b595-489a-b04d-87776b575c81,2024-05-02 16:55:59.064 +0530,Source updated at time is after event generated at time,2024-05-02 16:55:59.137 +0530,GIV
a7afeb67-6dcb-4353-90f3-7be5b76d838f,,"1e18b8a7-c549-4d3a-9774-ae75f38974f2",2024-05-02 16:55:59.064 +0530,Source updated at time is after event generated at time,2024-05-02 16:55:59.137 +0530,GIV
fcb7b56d-4741-4d25-95ed-5cbf1ae25255,,"59d8a9d6-a190-4fb8-9241-eeb3616f9af7",2024-05-02 17:51:33.822 +0530,Quantity cannot be negative or decimal,2024-05-02 17:51:33.855 +0530,GIV
"1d6a3fbd-ed56-4298-96ab-bbf6002de8a7",,"4d3c4f82-d539-43ce-983d-7b45d136464a",2024-05-02 17:51:33.822 +0530,Source updated at time is in future,2024-05-02 17:51:33.855 +0530,GIV
a68f107e-663a-455a-9e3b-1a18f5d0b1e4,,cea8a042-b332-4452-ba21-1f7cfc85d8dc,2024-05-02 18:09:24.545 +0530,Quantity cannot be negative or decimal,2024-05-02 18:09:24.568 +0530,GIV
c95c539a-ceb8-4536-895d-a7aa9752a903,,"6177e596-7b5f-4a59-a6be-08aba5c1c2c5",2024-05-02 18:09:24.545 +0530,Source updated at time is in future,2024-05-02 18:09:24.569 +0530,GIV
"59f2c3da-7910-41f5-b0ff-abe4402a3b1f",,"67f65169-1d9b-413c-b73f-f83867eda9c1",2024-05-02 19:20:40.066 +0530,Quantity cannot be negative or decimal,2024-05-02 19:20:40.092 +0530,GIV
aef88cbc-c0f2-4c33-a858-b76218c9f981,,d019f3a5-7ef8-4432-93a3-9052a3a8c343,2024-05-02 19:20:40.066 +0530,Source updated at time is in future,2024-05-02 19:20:40.092 +0530,GIV
"4f048951-0302-4581-b237-536bf79cf82e",,"405903f9-1094-4c7f-b462-d31fed2a843c",2024-05-02 19:57:22.797 +0530,Quantity cannot be negative or decimal,2024-05-02 19:57:22.816 +0530,GIV
c7e0cd24-af45-4745-9757-69eda8063894,,f52e5cdb-9312-4ece-b2d4-ffd072f1ae17,2024-05-02 19:57:22.797 +0530,Source updated at time is in future,2024-05-02 19:57:22.816 +0530,GIV
"5d7b6d78-e1d8-4669-bee6-66be73f4ad34",,"51787e41-b267-4990-bc69-07274ffa9d60",2024-05-02 19:57:23.233 +0530,Source updated at time is in future,2024-05-02 19:57:23.286 +0530,GIV
"17183291-241e-4330-8991-92a3038813b4",,"65553b31-d731-4c4c-a7c7-8753c181af86",2024-05-02 19:57:23.233 +0530,Source updated at time is in future,2024-05-02 19:57:23.286 +0530,GIV
"9f0f71c7-2135-4cfa-8bb7-d71e20205e71",,"3392d161-5f15-41de-a513-79a933b4987f",2024-05-02 19:57:23.233 +0530,Source updated at time is in future,2024-05-02 19:57:23.286 +0530,GIV
f2c37647-d2c3-4fa0-81c9-18eeacd923af,,c042b286-703c-441b-ae4c-0724aee99c7a,2024-05-02 19:57:23.233 +0530,Source updated at time is in future,2024-05-02 19:57:23.286 +0530,GIV
"130aafc2-2990-4b4f-ba62-4ba9c560987f",,"3a190426-51d2-49aa-a1b1-dbfb51db9fa2",2024-05-02 19:57:23.233 +0530,Source updated at time is in future,2024-05-02 19:57:23.286 +0530,GIV
"5e048a5f-11cd-45e6-92ec-bf74bd379e99",,"9a575b3f-cd77-47c1-a8c5-e6ffbd4e44f9",2024-05-02 19:57:23.233 +0530,Source updated at time is in future,2024-05-02 19:57:23.286 +0530,GIV
"132f9e21-601e-4684-a87e-ef18486aabed",,a900b0e9-33ac-43e8-938c-91a9800dace2,2024-05-02 19:57:23.233 +0530,Source updated at time is in future,2024-05-02 19:57:23.286 +0530,GIV
"2015eb13-25c6-4e95-b013-0a52a08d40a5",,f1a356a3-c2b3-464a-bafb-122215fcc82d,2024-05-02 19:57:23.233 +0530,Source updated at time is in future,2024-05-02 19:57:23.286 +0530,GIV
d6598f43-77df-495e-a0a6-f4790d8aa5db,,"45a385a0-9db3-4801-912e-66aa42406857",2024-05-02 19:57:23.233 +0530,Source updated at time is in future,2024-05-02 19:57:23.286 +0530,GIV
c42ac1e3-6171-4c85-b097-cbd06cd7a687,,"575ea6c6-fdaf-40f9-b220-fcb942dc4367",2024-05-02 19:57:23.233 +0530,Source updated at time is in future,2024-05-02 19:57:23.286 +0530,GIV
d03d8a85-7831-4eb3-a23d-35beac998a9f,,b230c970-5e49-4d3a-9eca-a7636b1fc170,2024-05-02 19:57:23.233 +0530,Source updated at time is in future,2024-05-02 19:57:23.286 +0530,GIV
bed80d61-4fa6-44f4-9b30-4adcd82e35ef,,d2446e19-e094-4051-88e7-569f4c24763a,2024-05-02 19:57:23.233 +0530,Source updated at time is in future,2024-05-02 19:57:23.286 +0530,GIV
"896d044c-8418-42ad-858e-18050d3ca2b8",,"99140d41-2620-48ca-814e-f11d3a7cbae7",2024-05-02 19:57:23.233 +0530,Source updated at time is in future,2024-05-02 19:57:23.286 +0530,GIV
"0e10abef-e826-442e-bcc0-5062427a436c",,"8f534080-1b3d-4802-8228-2573f5a00568",2024-05-02 19:57:23.233 +0530,Source updated at time is in future,2024-05-02 19:57:23.286 +0530,GIV
"42cac9b1-4b42-43fd-b896-b73ee00a4cdf",,af8a6565-0041-48aa-8c1e-04d131dd13c5,2024-05-02 20:04:36.815 +0530,Quantity cannot be negative or decimal,2024-05-02 20:04:36.829 +0530,GIV
"5d774151-fa2c-4b01-b533-31814cb55f5b",,"79289460-d28b-4341-a5db-a1af30d23261",2024-05-02 20:04:36.815 +0530,Source updated at time is in future,2024-05-02 20:04:36.829 +0530,GIV
"293da2e5-8590-4c1e-baa8-f109f3e9a4d1",,"1b718a1e-1000-4a61-a832-1d10d71b5517",2024-05-02 20:04:37.226 +0530,Source updated at time is in future,2024-05-02 20:04:37.280 +0530,GIV
"03a5fbc8-432a-4d33-8394-4d6ade0dc58d",,"6826d42b-2f13-4b59-bb1f-4a0d6806dc0d",2024-05-02 20:04:37.226 +0530,Source updated at time is in future,2024-05-02 20:04:37.280 +0530,GIV
"6d0c3e3c-861b-4034-8f2a-9abafcc8e58d",,"66a2ea54-c4be-4e73-8356-57a6760c84fb",2024-05-02 20:04:37.226 +0530,Source updated at time is in future,2024-05-02 20:04:37.281 +0530,GIV
"768d1d92-9ba0-4cb3-8df8-cb910d16db06",,c4c98ce8-c8be-47d4-8556-cd64bebcb86b,2024-05-02 20:04:37.226 +0530,Source updated at time is in future,2024-05-02 20:04:37.281 +0530,GIV
"84778699-7c42-4a0b-b7c5-16892277ed69",,e4624319-8a2a-41a7-856e-0fb90221ed48,2024-05-02 20:04:37.226 +0530,Source updated at time is in future,2024-05-02 20:04:37.281 +0530,GIV
e8e7c6de-0fdf-4b1e-bbbf-54e372677241,,"3a037a83-6e77-45d6-b196-5d5b7e8ec0e5",2024-05-02 20:04:37.226 +0530,Source updated at time is in future,2024-05-02 20:04:37.281 +0530,GIV
c8ebd9a3-00ac-4c40-a325-a17b75a6e12e,,"4b406481-4669-4d96-b654-46a702b28acd",2024-05-02 20:04:37.226 +0530,Source updated at time is in future,2024-05-02 20:04:37.281 +0530,GIV
"95169790-74ea-4e00-a896-f2fe1c5d54bd",,"7f4b6d3f-e6d6-4ea1-b878-516ff56dc0ce",2024-05-02 20:04:37.226 +0530,Source updated at time is in future,2024-05-02 20:04:37.281 +0530,GIV
c6f6e344-04fe-4603-a9b7-bf5e2b90b8a7,,ced2648c-c8d0-4513-af66-62234a668d06,2024-05-02 20:04:37.226 +0530,Source updated at time is in future,2024-05-02 20:04:37.281 +0530,GIV
"8fe72574-ff53-47bb-9a33-88a83d0706ec",,c857e421-f25c-4e78-a5bd-9346a3b99fbe,2024-05-02 20:04:37.226 +0530,Source updated at time is in future,2024-05-02 20:04:37.281 +0530,GIV
c7443e38-9bd5-4476-b493-a676b018da63,,"9629dfae-3c74-4161-8da1-3d6a37ee723f",2024-05-02 20:04:37.226 +0530,Source updated at time is in future,2024-05-02 20:04:37.281 +0530,GIV
dc817a1b-02f6-4f1d-bf5e-b919bb0b17bd,,"351ab562-e3f0-4cbb-86cf-1c1e2221dabe",2024-05-02 20:04:37.226 +0530,Source updated at time is in future,2024-05-02 20:04:37.281 +0530,GIV
a3db3d5a-49a6-4aa4-9242-66e89118e3c3,,"3b46400e-d959-4561-b3dd-a179de08194f",2024-05-02 20:04:37.226 +0530,Source updated at time is in future,2024-05-02 20:04:37.281 +0530,GIV
"8a12e337-513e-4984-b3ed-62cf73e0ab16",,"3ce0c36c-9714-49ce-83b6-7ee1bdcb48a4",2024-05-02 20:04:37.226 +0530,Source updated at time is in future,2024-05-02 20:04:37.282 +0530,GIV
cc180881-9a7f-4193-b6ce-2ac8f5b688a2,,"458fd038-2580-49f3-af00-c6bd4489f5b6",2024-05-02 20:12:04.813 +0530,Quantity cannot be negative or decimal,2024-05-02 20:12:04.826 +0530,GIV
f180651a-3438-4bfd-981f-91225baeb731,,ca501514-a4bf-4ce8-a382-7d2c81684ce3,2024-05-02 20:12:04.813 +0530,Source updated at time is in future,2024-05-02 20:12:04.826 +0530,GIV
"81ad475d-b8a0-4bbc-a7ec-d164044c9b4b",,c96655bb-16e1-47a4-ba5e-b8669418244b,2024-05-02 20:12:05.240 +0530,Source updated at time is in future,2024-05-02 20:12:05.294 +0530,GIV
"6d2204e2-c7f2-40d1-b528-4935ec055c2a",,f891b44e-94a7-4a20-bb11-0647e96380bd,2024-05-02 20:12:05.240 +0530,Source updated at time is in future,2024-05-02 20:12:05.294 +0530,GIV
a7a0a21a-48dd-4bf2-b1fe-fd271401dc2a,,"6b5c83bb-baed-458e-8df5-c92c2b7ddc17",2024-05-02 20:12:05.240 +0530,Source updated at time is in future,2024-05-02 20:12:05.294 +0530,GIV
dc9037d8-4564-4988-af6a-2cdb90734d68,,"329dbdc9-fd09-45f2-ba5b-c4a97b530838",2024-05-02 20:12:05.240 +0530,Source updated at time is in future,2024-05-02 20:12:05.294 +0530,GIV
"9305b9d7-6ba4-49a7-922a-44e6dbfba2d3",,"81b3f266-81c5-448a-b740-4b8dc5c6da86",2024-05-02 20:12:05.240 +0530,Source updated at time is in future,2024-05-02 20:12:05.294 +0530,GIV
e1e59e2e-a657-4f3b-be09-a35f9a044a9c,,cadf0139-378b-468f-b81a-294c4e62d701,2024-05-02 20:12:05.240 +0530,Source updated at time is in future,2024-05-02 20:12:05.294 +0530,GIV
"0a48e9b7-8250-4010-a436-517b50198be2",,"64a60454-33f7-4049-84ec-5bc2614b9a8a",2024-05-02 20:12:05.240 +0530,Source updated at time is in future,2024-05-02 20:12:05.294 +0530,GIV
f2a107e9-7b13-49b0-9e24-d08812348d56,,cb0ee86a-fe8f-49e1-9b53-c9642cbe7d02,2024-05-02 20:12:05.240 +0530,Source updated at time is in future,2024-05-02 20:12:05.294 +0530,GIV
"6ec81262-22ea-4cb6-a678-63722ff9c93b",,ab2d0603-6b74-492b-b6eb-cc08f449138f,2024-05-02 20:12:05.240 +0530,Source updated at time is in future,2024-05-02 20:12:05.294 +0530,GIV
a2d11e6b-d796-45ae-8263-49f5de528204,,f7704c60-5897-489c-85b7-5e7663d53829,2024-05-02 20:12:05.240 +0530,Source updated at time is in future,2024-05-02 20:12:05.294 +0530,GIV
a12ef206-b91c-46e4-8c38-c0cc6711614b,,"4a89b9d3-4646-4742-8a3a-8cef2bff237a",2024-05-02 20:12:05.240 +0530,Source updated at time is in future,2024-05-02 20:12:05.294 +0530,GIV
"7ceda412-57e6-487d-9bf2-a321f7e89cf2",,b1279092-578d-4cbb-bb37-22e2be36b227,2024-05-02 20:12:05.240 +0530,Source updated at time is in future,2024-05-02 20:12:05.294 +0530,GIV
"024f5e26-26a0-4299-bee2-f796def382fd",,e15108bc-308f-4ae2-b8f6-8b36f28021fd,2024-05-02 20:12:05.240 +0530,Source updated at time is in future,2024-05-02 20:12:05.294 +0530,GIV
fec955e7-4fdb-42d7-85f7-7c1f2b57c6e0,,"142b5d67-5241-449e-806d-f731f58da1b9",2024-05-02 20:12:05.240 +0530,Source updated at time is in future,2024-05-02 20:12:05.294 +0530,GIV
e4cbae80-925d-44a4-88e8-fa284f76e243,,db7e5411-f942-4552-b443-51edd3ccce5a,2024-05-02 20:18:21.723 +0530,Quantity cannot be negative or decimal,2024-05-02 20:18:21.745 +0530,GIV
"9b8a4bae-bf92-428c-9218-6d502802bb79",,"18172ab7-5517-4f04-ae2d-d64ffd85ab42",2024-05-02 20:18:21.723 +0530,Source updated at time is in future,2024-05-02 20:18:21.745 +0530,GIV
"479aba23-29b7-4e2d-819e-c6940ffdc21c",,"19546f2e-6676-4dd5-9873-b3e8ce04acf4",2024-05-02 20:18:22.119 +0530,Source updated at time is in future,2024-05-02 20:18:22.170 +0530,GIV
b80355b6-2cdd-4554-8574-90d5e2b45c2a,,"7bad55c3-c3e2-419d-bd4b-98cb5ae99dea",2024-05-02 20:18:22.119 +0530,Source updated at time is in future,2024-05-02 20:18:22.170 +0530,GIV
b9bba36b-328f-4836-8274-e43cd7bac627,,e902aeb4-f426-4e31-98c0-6580672f38b2,2024-05-02 20:18:22.119 +0530,Source updated at time is in future,2024-05-02 20:18:22.171 +0530,GIV
"96f6758d-e79d-43ae-843d-f34313b80b20",,"0be7a61b-7a9a-403c-a9f9-7e4762156f36",2024-05-02 20:18:22.119 +0530,Source updated at time is in future,2024-05-02 20:18:22.171 +0530,GIV
"78e6ff9f-00b8-4e7a-a5bf-f34d66879690",,"4a999e3c-3b2f-432f-a72d-3b7afd86fbca",2024-05-02 20:18:22.119 +0530,Source updated at time is in future,2024-05-02 20:18:22.171 +0530,GIV
"644c6372-fa61-4adf-84ee-202a44e03438",,"2450f176-54b0-4e4b-953b-8eab7a77b2e3",2024-05-02 20:18:22.119 +0530,Source updated at time is in future,2024-05-02 20:18:22.171 +0530,GIV
c237ce88-d85f-4248-858b-5137118aafa4,,"18266085-a5b3-4950-8f20-bb87141baf7b",2024-05-02 20:18:22.119 +0530,Source updated at time is in future,2024-05-02 20:18:22.171 +0530,GIV
"2759ab26-f5f2-4669-9660-47ccb6af0776",,"3fb8ed21-653b-429e-b031-9e7a77666792",2024-05-02 20:18:22.119 +0530,Source updated at time is in future,2024-05-02 20:18:22.171 +0530,GIV
"50ef4198-1681-4ea0-b8e6-4b74e15949af",,"8c0d26c9-7db6-46c3-a803-dcf1a7c74b75",2024-05-02 20:18:22.119 +0530,Source updated at time is in future,2024-05-02 20:18:22.171 +0530,GIV
e3022797-79ea-429f-b7a2-a8ddf2b4f644,,c5148fde-05a8-4ac5-934f-30b0be584afd,2024-05-02 20:18:22.119 +0530,Source updated at time is in future,2024-05-02 20:18:22.171 +0530,GIV
bd43da0f-adaf-4288-9801-dcfbcabf1bcc,,"4e26e73f-77d8-426f-a561-de29350d512b",2024-05-02 20:18:22.119 +0530,Source updated at time is in future,2024-05-02 20:18:22.171 +0530,GIV
"150b4199-9ad3-4f0a-9c84-f749daa6145c",,"03b54d5f-337b-450a-9b39-d7a41b21cfee",2024-05-02 20:18:22.119 +0530,Source updated at time is in future,2024-05-02 20:18:22.171 +0530,GIV
"72fd81ff-4b0c-4ef7-827e-2762d3dab9d1",,"215f3d2d-034f-47ee-8256-a8aae3cd940c",2024-05-02 20:18:22.119 +0530,Source updated at time is in future,2024-05-02 20:18:22.171 +0530,GIV
"06fc1bbc-73a5-49c5-80d5-e600656428c6",,"5d526d58-96cd-4066-8b2e-bbe0b0fdf307",2024-05-02 20:18:22.119 +0530,Source updated at time is in future,2024-05-02 20:18:22.171 +0530,GIV
